estacion,provincia,region,oaci,mes,frecuencia_dias_precipitacion_gt_1mm,humedad_relativa_porcentaje,nubosidad_octavos,precipitacion_mm,temperatura,temperatura_maxima_c,temperatura_minima_c,latitud,longitud,altura,nro
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,3.0000,6.7000,77.2000,3.7000,108.1000,18.1000,25.0000,11.8000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,4.0000,6.0000,78.7000,3.8000,92.1000,13.9000,20.9000,8.3000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,5.0000,4.2000,81.9000,4.4000,56.7000,10.5000,16.8000,5.5000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,6.0000,3.5000,82.0000,4.4000,38.5000,7.5000,13.5000,2.4000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,7.0000,4.0000,81.3000,4.5000,37.5000,6.5000,12.8000,1.6000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,8.0000,3.5000,77.6000,4.2000,50.0000,8.4000,15.5000,3.1000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,9.0000,4.7000,76.6000,4.3000,56.1000,10.7000,17.5000,4.7000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,10.0000,7.1000,76.3000,4.4000,91.4000,13.9000,20.4000,7.6000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,11.0000,7.4000,71.5000,4.1000,88.9000,17.1000,24.0000,10.1000,-36.8833,-60.2167,166.0000,87643.0000
olavarria_aero,BUENOS AIRES,Pampeana,SAZF,12.0000,6.0000,64.9000,3.7000,84.0000,20.3000,27.7000,12.5000,-36.8833,-60.2167,166.0000,87643.0000
oran_aero,SALTA,NOA,SASO,1.0000,10.5000,76.5000,5.2000,198.4000,26.4000,32.8000,21.6000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,2.0000,10.1000,79.3000,5.4000,185.9000,25.4000,31.4000,21.2000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,3.0000,10.7000,82.8000,5.7000,157.8000,23.9000,29.4000,20.3000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,4.0000,7.8000,84.3000,5.7000,59.5000,21.3000,26.5000,17.9000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,5.0000,3.8000,83.6000,5.6000,22.6000,18.1000,23.4000,14.5000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,6.0000,1.4000,81.0000,5.0000,7.1000,15.6000,21.6000,11.3000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,7.0000,1.0000,73.8000,4.0000,3.0000,14.9000,22.4000,9.6000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,8.0000,0.7000,63.3000,3.2000,3.5000,17.6000,26.2000,11.1000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,9.0000,1.7000,55.7000,3.7000,16.3000,21.0000,29.4000,14.2000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,10.0000,5.0000,61.1000,4.8000,58.9000,24.5000,31.8000,18.4000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,11.0000,6.9000,66.7000,5.0000,97.3000,25.5000,32.4000,19.7000,-23.1500,-64.3167,357.0000,87016.0000
oran_aero,SALTA,NOA,SASO,12.0000,9.4000,71.5000,5.1000,157.3000,26.4000,33.2000,21.2000,-23.1500,-64.3167,357.0000,87016.0000
parana_aero,ENTRE RIOS,NEA,SAAP,1.0000,6.7000,66.3000,3.0000,112.2000,25.0000,31.2000,19.4000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,2.0000,6.9000,71.5000,3.2000,128.3000,23.6000,29.7000,18.6000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,3.0000,6.4000,73.9000,3.0000,147.6000,21.8000,27.9000,16.9000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,4.0000,7.2000,77.1000,3.4000,136.6000,18.3000,24.0000,13.8000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,5.0000,4.5000,79.5000,3.9000,63.5000,15.0000,20.3000,11.0000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,6.0000,3.1000,79.6000,4.0000,36.7000,12.2000,17.3000,8.3000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,7.0000,2.9000,75.4000,3.6000,30.8000,11.4000,16.9000,7.2000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,8.0000,3.2000,70.2000,3.2000,38.4000,13.3000,19.6000,8.4000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,9.0000,4.6000,67.7000,3.3000,54.0000,15.5000,21.8000,10.2000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,10.0000,7.3000,69.5000,3.6000,131.1000,18.6000,24.6000,13.3000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,11.0000,6.7000,65.3000,3.1000,123.6000,21.5000,27.6000,15.7000,-31.7833,-60.4833,78.0000,87374.0000
parana_aero,ENTRE RIOS,NEA,SAAP,12.0000,7.4000,64.9000,3.1000,152.0000,23.8000,29.8000,18.0000,-31.7833,-60.4833,78.0000,87374.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,1.0000,6.9000,69.7000,3.7000,143.9000,26.0000,32.2000,20.6000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,2.0000,7.0000,72.5000,3.7000,144.4000,25.1000,31.1000,20.0000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,3.0000,6.7000,74.6000,3.5000,148.9000,23.4000,29.5000,18.4000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,4.0000,7.4000,77.5000,3.6000,180.4000,20.1000,26.0000,15.4000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,5.0000,7.1000,81.5000,4.0000,125.4000,16.4000,21.8000,12.1000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,6.0000,6.0000,82.6000,4.3000,88.9000,14.2000,19.6000,10.1000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,7.0000,5.4000,79.7000,4.0000,68.2000,13.4000,19.0000,9.0000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,8.0000,4.6000,74.9000,3.7000,57.0000,15.4000,21.8000,10.3000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,9.0000,6.3000,73.2000,4.0000,91.7000,17.2000,23.2000,12.2000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,10.0000,8.8000,73.5000,4.0000,173.0000,20.2000,25.8000,15.2000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,11.0000,6.5000,68.4000,3.4000,134.2000,22.6000,28.6000,16.9000,-29.6833,-57.1333,70.0000,87289.0000
paso_de_los_libres_aero,CORRIENTES,NEA,SARL,12.0000,7.4000,68.1000,3.6000,161.7000,24.9000,31.0000,19.2000,-29.6833,-57.1333,70.0000,87289.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,1.0000,7.5000,68.0000,3.4000,116.0000,23.0000,29.8000,16.2000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,2.0000,6.3000,73.0000,3.3000,91.3000,21.6000,28.5000,15.1000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,3.0000,7.2000,75.8000,3.3000,128.6000,19.4000,26.5000,13.3000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,4.0000,6.4000,77.7000,3.6000,91.2000,15.5000,22.3000,10.0000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,5.0000,4.3000,81.0000,4.1000,55.3000,11.9000,18.2000,7.1000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,6.0000,3.4000,80.4000,4.2000,25.1000,8.8000,14.9000,4.0000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,7.0000,3.3000,78.5000,4.2000,23.8000,7.8000,14.2000,3.0000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,8.0000,3.2000,73.8000,3.8000,32.0000,9.9000,17.0000,4.3000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,9.0000,4.7000,70.8000,3.8000,57.3000,12.5000,19.3000,6.5000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,10.0000,8.1000,72.9000,4.1000,109.0000,15.7000,22.1000,9.9000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,11.0000,6.9000,68.5000,3.6000,102.1000,19.0000,25.8000,12.7000,-35.8333,-61.8500,87.0000,87544.0000
pehuajo_aero,BUENOS AIRES,Pampeana,SAZP,12.0000,7.3000,65.6000,3.3000,109.0000,21.9000,28.8000,14.9000,-35.8333,-61.8500,87.0000,87544.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,1.0000,2.5600,47.6000,3.8000,14.1000,15.4000,21.5000,9.5000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,2.0000,2.7400,50.7000,3.9000,14.8200,15.0000,21.3000,9.0000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,3.0000,3.0400,56.8000,3.8000,18.1200,12.2000,18.2000,6.8000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,4.0000,3.3400,64.4000,3.8000,19.6000,8.6000,14.4000,3.6000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,5.0000,4.3800,73.4000,4.4000,32.7600,5.1000,9.9000,0.6000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,6.0000,3.1200,76.8000,4.3000,13.4400,2.3000,7.2400,-2.2000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,7.0000,3.0800,74.3600,4.2000,12.5400,1.7000,6.4000,-2.8000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,8.0000,4.1600,70.4000,4.0000,20.8800,3.6000,8.8000,-0.9000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,9.0000,3.2000,63.0000,4.0000,15.1800,6.1000,11.7000,0.9000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,10.0000,2.5400,53.5000,3.9000,13.2400,9.2000,15.0000,3.4000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,11.0000,2.3200,50.5000,4.1000,10.9200,11.8000,17.6000,6.1000,-46.5333,-70.9833,429.0000,87852.0000
perito_moreno_aero,SANTA CRUZ,Patagonia,SAWP,12.0000,2.1400,47.1000,4.2000,10.8200,14.1000,19.6000,8.2000,-46.5333,-70.9833,429.0000,87852.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,1.0000,6.9000,60.3000,3.5000,81.2000,21.5000,28.9000,14.3000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,2.0000,6.0000,65.0000,3.4000,101.2000,20.2000,27.6000,13.3000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,3.0000,6.5000,71.2000,3.5000,95.8000,17.9000,24.8000,11.6000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,4.0000,5.0000,73.5000,3.8000,72.3000,13.5000,20.1000,8.0000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,5.0000,4.3000,78.9000,4.6000,43.1000,9.9000,15.8000,5.1000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,6.0000,3.3000,77.8000,4.7000,24.5000,7.0000,12.7000,2.1000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,7.0000,3.6000,76.1000,4.6000,31.5000,6.1000,11.8000,1.2000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,8.0000,3.7000,70.0000,4.3000,34.4000,8.1000,14.6000,2.6000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,9.0000,5.4000,68.4000,4.2000,59.7000,10.4000,17.0000,4.3000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,10.0000,7.4000,68.3000,4.2000,94.0000,13.5000,19.9000,7.3000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,11.0000,7.3000,62.9000,3.8000,93.4000,17.0000,24.0000,10.0000,-37.6000,-62.3833,304.0000,87679.0000
pigue_aero,BUENOS AIRES,Pampeana,SAZE,12.0000,6.8000,57.1000,3.6000,87.3000,20.3000,27.8000,12.7000,-37.6000,-62.3833,304.0000,87679.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,1.0000,7.9000,69.7000,3.4000,112.5000,23.7000,30.1000,18.0000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,2.0000,7.5000,75.5000,3.5000,112.1000,22.1000,28.3000,17.0000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,3.0000,6.9000,76.5000,3.4000,97.5000,20.6000,27.0000,15.5000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,4.0000,5.2000,74.8000,3.7000,64.9000,17.3000,24.0000,12.3000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,5.0000,2.9000,76.0000,4.2000,23.9000,13.7000,20.2000,8.9000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,6.0000,1.1000,73.1000,3.7000,7.0000,10.6000,17.6000,5.3000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,7.0000,1.0000,67.2000,3.4000,6.1000,9.6000,17.1000,4.2000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,8.0000,0.9000,59.5000,3.0000,8.1000,12.0000,20.2000,5.7000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,9.0000,2.8000,57.9000,3.2000,28.1000,14.9000,22.6000,8.4000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,10.0000,5.5000,62.7000,3.6000,76.3000,18.2000,25.1000,12.1000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,11.0000,7.9000,62.1000,3.4000,98.9000,21.1000,28.0000,14.8000,-31.6667,-63.8667,338.0000,87349.0000
pilar_observatorio,CORDOBA,Pampeana,SACI,12.0000,8.2000,63.7000,3.4000,118.4000,23.3000,30.0000,17.1000,-31.6667,-63.8667,338.0000,87349.0000
posadas_aero,MISIONES,NEA,SARP,1.0000,8.1000,68.1000,3.4000,168.7000,27.2000,33.0000,22.1000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,2.0000,7.8000,70.4000,3.6000,136.9000,26.5000,32.4000,21.7000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,3.0000,7.8000,71.9000,3.3000,171.0000,25.1000,31.0000,20.4000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,4.0000,7.6000,74.4000,3.3000,179.0000,22.3000,28.0000,17.7000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,5.0000,7.5000,77.3000,3.7000,138.4000,18.6000,23.9000,14.4000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,6.0000,6.6000,77.5000,4.0000,128.6000,17.1000,22.2000,13.1000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,7.0000,6.7000,73.9000,3.5000,94.1000,16.3000,22.0000,11.8000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,8.0000,5.6000,68.3000,3.4000,87.1000,18.2000,24.5000,13.3000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,9.0000,8.1000,67.9000,3.6000,132.8000,20.0000,25.9000,15.0000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,10.0000,10.4000,69.6000,3.8000,253.4000,22.6000,28.5000,17.6000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,11.0000,8.0000,65.4000,3.2000,178.8000,24.4000,30.4000,18.9000,-27.3833,-55.9667,125.0000,87178.0000
posadas_aero,MISIONES,NEA,SARP,12.0000,8.1000,66.3000,3.4000,204.4000,26.5000,32.3000,21.1000,-27.3833,-55.9667,125.0000,87178.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,1.0000,7.6000,71.1000,3.6000,164.3000,27.1000,33.8000,21.4400,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,2.0000,6.5000,73.3000,3.6000,115.8000,26.3000,33.0000,20.0200,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,3.0000,7.3000,77.1000,3.5000,137.0000,24.4000,31.3000,19.7600,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,4.0000,6.6000,81.1000,3.9000,117.6000,21.1000,27.7000,16.0600,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,5.0000,4.6000,81.3000,4.0000,48.8000,17.0000,23.8000,12.1000,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,6.0000,3.0000,80.7000,4.5000,23.4000,15.4000,22.1000,10.4400,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,7.0000,2.0000,73.8000,3.6000,12.8000,14.3000,22.3000,9.0800,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,8.0000,2.5000,64.8000,2.8000,24.8000,17.0000,25.7000,10.5000,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,9.0000,3.4000,62.5000,3.3000,31.2000,19.7000,27.8000,12.0200,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,10.0000,7.1000,67.3000,3.7000,98.3000,23.0000,30.0000,16.4600,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,11.0000,6.9000,68.5000,3.3000,125.3000,24.3000,31.4000,16.9400,-26.7333,-60.4833,93.0000,87148.0000
presidencia_roque_saenz_pena_a,CHACO,NEA,SARS,12.0000,7.0000,69.4000,3.5000,133.6000,26.2000,33.0000,19.7600,-26.7333,-60.4833,93.0000,87148.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,1.0000,3.2800,54.7000,4.3000,22.5600,16.4000,23.4000,10.5000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,2.0000,3.3400,59.5000,4.3000,25.4600,15.6000,22.3000,10.2000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,3.0000,3.5200,62.9000,4.0000,25.6800,13.8000,20.2000,8.6000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,4.0000,3.6800,65.0000,3.8000,23.5000,10.5000,16.2000,5.8000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,5.0000,3.6600,70.5000,4.1000,24.2000,7.2000,11.7000,3.2000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,6.0000,4.1400,75.1000,4.2000,27.2400,4.3000,8.0000,0.8000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,7.0000,4.0400,74.6000,4.1000,26.1200,3.5000,7.6000,0.1000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,8.0000,3.6400,69.6000,4.2000,20.8000,5.2000,10.2000,1.2000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,9.0000,3.6600,66.4000,4.2000,21.0800,7.3000,13.1000,2.6000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,10.0000,3.4400,60.4000,4.4000,17.6600,10.3000,16.6000,5.0000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,11.0000,3.5200,55.5000,4.6000,18.0200,13.1000,19.7000,7.3000,-47.7333,-65.9000,80.0000,87896.0000
puerto_deseado_aero,SANTA CRUZ,Patagonia,SAWD,12.0000,3.2000,55.6000,4.6000,17.0200,15.1000,21.6000,9.4000,-47.7333,-65.9000,80.0000,87896.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,1.0000,6.0000,76.4000,3.6000,97.4000,23.0000,27.9000,18.3000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,2.0000,7.0000,79.6000,3.5000,116.1000,22.2000,27.0000,17.6000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,3.0000,6.6000,81.7000,3.4000,94.8000,20.4000,25.2000,16.0000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,4.0000,6.9000,84.3000,3.7000,93.8000,16.7000,21.7000,12.4000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,5.0000,5.7000,86.6000,4.2000,67.5000,13.2000,18.0000,9.3000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,6.0000,5.3000,86.8000,4.3000,69.3000,10.2000,14.8000,6.3000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,7.0000,6.1000,86.3000,4.3000,82.5000,9.2000,13.7000,5.4000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,8.0000,5.9000,84.3000,4.1000,68.9000,10.8000,15.8000,6.6000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,9.0000,6.5000,82.6000,4.1000,77.2000,12.8000,17.5000,8.5000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,10.0000,7.4000,81.6000,4.3000,95.9000,15.9000,20.5000,11.5000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,11.0000,6.7000,78.4000,3.8000,94.8000,18.7000,23.5000,14.0000,-35.3500,-57.2833,22.0000,87596.0000
punta_indio_ba,BUENOS AIRES,Pampeana,SAAI,12.0000,6.4000,75.3000,3.6000,82.3000,21.4000,26.6000,16.5000,-35.3500,-57.2833,22.0000,87596.0000
reconquista_aero,SANTA FE,Pampeana,SATR,1.0000,6.8000,70.1000,3.3000,150.9000,26.4000,32.4000,21.0000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,2.0000,7.0000,74.1000,3.4000,150.9000,25.3000,31.2000,20.4000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,3.0000,6.5000,76.5000,3.3000,138.4000,23.6000,29.4000,18.8000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,4.0000,7.1000,79.3000,3.6000,141.5000,20.4000,26.0000,15.8000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,5.0000,4.7000,80.8000,4.0000,75.0000,16.9000,22.2000,12.6000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,6.0000,3.0000,81.3000,4.3000,34.8000,14.4000,19.9000,10.1000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,7.0000,2.4000,76.4000,3.7000,24.1000,13.5000,19.7000,8.7000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,8.0000,2.7000,70.3000,3.3000,36.2000,15.6000,22.7000,10.0000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,9.0000,4.6000,69.1000,3.5000,45.5000,17.7000,24.4000,12.1000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,10.0000,7.6000,71.6000,3.8000,108.9000,20.8000,26.8000,15.4000,-29.2000,-59.6833,53.0000,87270.0000
reconquista_aero,SANTA FE,Pampeana,SATR,11.0000,7.7000,69.0000,3.1000,156.8000,23.0000,29.0000,17.4000,-29.2000,-59.6833,53.0000,87270.0000
